,crime,quantity,year,trimester,city
1897,    9.-Sustracciones de vehículos,433,2017,3,Sevilla
1898,    10.-Tráfico de drogas,35,2017,3,Sevilla
1899,    1.-Homicidios dolosos y asesinatos consumados,0,2017,3,Zaragoza
1900,    2.-Homicidios dolosos y asesinatos en grado tentativa,0,2017,3,Zaragoza
1901,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,63,2017,3,Zaragoza
1902,    4.-Secuestro,0,2017,3,Zaragoza
1903,    5.-Delitos contra la libertad e indemnidad sexual,55,2017,3,Zaragoza
1904,    5.1.-Agresión sexual con penetración,6,2017,3,Zaragoza
1905,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,49,2017,3,Zaragoza
1906,    6.-Robos con violencia e intimidación,143,2017,3,Zaragoza
1907,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",276,2017,3,Zaragoza
1908,    7.1.-Robos con fuerza en domicilios,197,2017,3,Zaragoza
1909,    8.-Hurtos,1662,2017,3,Zaragoza
1910,    9.-Sustracciones de vehículos,52,2017,3,Zaragoza
1911,    10.-Tráfico de drogas,38,2017,3,Zaragoza
1912,    1.-Homicidios dolosos y asesinatos consumados,0,2017,3,Gijón
1913,    2.-Homicidios dolosos y asesinatos en grado tentativa,1,2017,3,Gijón
1914,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,25,2017,3,Gijón
1915,    4.-Secuestro,0,2017,3,Gijón
1916,    5.-Delitos contra la libertad e indemnidad sexual,16,2017,3,Gijón
1917,    5.1.-Agresión sexual con penetración,3,2017,3,Gijón
1918,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,13,2017,3,Gijón
1919,    6.-Robos con violencia e intimidación,33,2017,3,Gijón
1920,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",117,2017,3,Gijón
1921,    7.1.-Robos con fuerza en domicilios,45,2017,3,Gijón
1922,    8.-Hurtos,569,2017,3,Gijón
1923,    9.-Sustracciones de vehículos,30,2017,3,Gijón
1924,    10.-Tráfico de drogas,2,2017,3,Gijón
1925,    1.-Homicidios dolosos y asesinatos consumados,0,2017,3,Palma
1926,    2.-Homicidios dolosos y asesinatos en grado tentativa,2,2017,3,Palma
1927,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,71,2017,3,Palma
1928,    4.-Secuestro,0,2017,3,Palma
1929,    5.-Delitos contra la libertad e indemnidad sexual,49,2017,3,Palma
1930,    5.1.-Agresión sexual con penetración,4,2017,3,Palma
1931,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,45,2017,3,Palma
1932,    6.-Robos con violencia e intimidación,187,2017,3,Palma
1933,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",275,2017,3,Palma
1934,    7.1.-Robos con fuerza en domicilios,182,2017,3,Palma
1935,    8.-Hurtos,4594,2017,3,Palma
1936,    9.-Sustracciones de vehículos,249,2017,3,Palma
1937,    10.-Tráfico de drogas,29,2017,3,Palma
1938,    1.-Homicidios dolosos y asesinatos consumados,2,2017,3,Las Palmas de Gran Canaria
1939,    2.-Homicidios dolosos y asesinatos en grado tentativa,2,2017,3,Las Palmas de Gran Canaria
1940,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,39,2017,3,Las Palmas de Gran Canaria
1941,    4.-Secuestro,0,2017,3,Las Palmas de Gran Canaria
1942,    5.-Delitos contra la libertad e indemnidad sexual,30,2017,3,Las Palmas de Gran Canaria
1943,    5.1.-Agresión sexual con penetración,1,2017,3,Las Palmas de Gran Canaria
1944,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,29,2017,3,Las Palmas de Gran Canaria
1945,    6.-Robos con violencia e intimidación,84,2017,3,Las Palmas de Gran Canaria
1946,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",144,2017,3,Las Palmas de Gran Canaria
1947,    7.1.-Robos con fuerza en domicilios,80,2017,3,Las Palmas de Gran Canaria
1948,    8.-Hurtos,1231,2017,3,Las Palmas de Gran Canaria
1949,    9.-Sustracciones de vehículos,83,2017,3,Las Palmas de Gran Canaria
1950,    10.-Tráfico de drogas,34,2017,3,Las Palmas de Gran Canaria
1951,    1.-Homicidios dolosos y asesinatos consumados,1,2017,3,Valladolid
1952,    2.-Homicidios dolosos y asesinatos en grado tentativa,3,2017,3,Valladolid
1953,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,27,2017,3,Valladolid
1954,    4.-Secuestro,0,2017,3,Valladolid
1955,    5.-Delitos contra la libertad e indemnidad sexual,15,2017,3,Valladolid
1956,    5.1.-Agresión sexual con penetración,2,2017,3,Valladolid
1957,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,13,2017,3,Valladolid
1958,    6.-Robos con violencia e intimidación,26,2017,3,Valladolid
1959,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",122,2017,3,Valladolid
1960,    7.1.-Robos con fuerza en domicilios,92,2017,3,Valladolid
1961,    8.-Hurtos,845,2017,3,Valladolid
1962,    9.-Sustracciones de vehículos,12,2017,3,Valladolid
1963,    10.-Tráfico de drogas,5,2017,3,Valladolid
1964,    1.-Homicidios dolosos y asesinatos consumados,18,2017,3,Barcelona
1965,    2.-Homicidios dolosos y asesinatos en grado tentativa,6,2017,3,Barcelona
1966,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,1,2017,3,Barcelona
1967,    4.-Secuestro,2,2017,3,Barcelona
1968,    5.-Delitos contra la libertad e indemnidad sexual,172,2017,3,Barcelona
1969,    5.1.-Agresión sexual con penetración,43,2017,3,Barcelona
1970,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,129,2017,3,Barcelona
1971,    6.-Robos con violencia e intimidación,2505,2017,3,Barcelona
1972,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",2372,2017,3,Barcelona
1973,    7.1.-Robos con fuerza en domicilios,1808,2017,3,Barcelona
1974,    8.-Hurtos,25788,2017,3,Barcelona
1975,    9.-Sustracciones de vehículos,1178,2017,3,Barcelona
1976,    10.-Tráfico de drogas,105,2017,3,Barcelona
1977,    1.-Homicidios dolosos y asesinatos consumados,0,2017,3,Alicante
1978,    2.-Homicidios dolosos y asesinatos en grado tentativa,0,2017,3,Alicante
1979,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,38,2017,3,Alicante
1980,    4.-Secuestro,0,2017,3,Alicante
1981,    5.-Delitos contra la libertad e indemnidad sexual,28,2017,3,Alicante
1982,    5.1.-Agresión sexual con penetración,5,2017,3,Alicante
1983,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,23,2017,3,Alicante
1984,    6.-Robos con violencia e intimidación,140,2017,3,Alicante
1985,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",244,2017,3,Alicante
1986,    7.1.-Robos con fuerza en domicilios,171,2017,3,Alicante
1987,    8.-Hurtos,1850,2017,3,Alicante
1988,    9.-Sustracciones de vehículos,101,2017,3,Alicante
1989,    10.-Tráfico de drogas,51,2017,3,Alicante
1990,    1.-Homicidios dolosos y asesinatos consumados,2,2017,3,Valencia
1991,    2.-Homicidios dolosos y asesinatos en grado tentativa,2,2017,3,Valencia
1992,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,134,2017,3,Valencia
1993,    4.-Secuestro,0,2017,3,Valencia
1994,    5.-Delitos contra la libertad e indemnidad sexual,72,2017,3,Valencia
1995,    5.1.-Agresión sexual con penetración,8,2017,3,Valencia
1996,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,64,2017,3,Valencia
1997,    6.-Robos con violencia e intimidación,428,2017,3,Valencia
1998,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",643,2017,3,Valencia
1999,    7.1.-Robos con fuerza en domicilios,529,2017,3,Valencia
2000,    8.-Hurtos,4664,2017,3,Valencia
2001,    9.-Sustracciones de vehículos,226,2017,3,Valencia
2002,    10.-Tráfico de drogas,81,2017,3,Valencia
2003,    1.-Homicidios dolosos y asesinatos consumados,0,2017,3,Vigo
2004,    2.-Homicidios dolosos y asesinatos en grado tentativa,0,2017,3,Vigo
2005,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,12,2017,3,Vigo
2006,    4.-Secuestro,0,2017,3,Vigo
2007,    5.-Delitos contra la libertad e indemnidad sexual,10,2017,3,Vigo
2008,    5.1.-Agresión sexual con penetración,0,2017,3,Vigo
2009,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,10,2017,3,Vigo
2010,    6.-Robos con violencia e intimidación,80,2017,3,Vigo
2011,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",153,2017,3,Vigo
2012,    7.1.-Robos con fuerza en domicilios,89,2017,3,Vigo
2013,    8.-Hurtos,791,2017,3,Vigo
2014,    9.-Sustracciones de vehículos,38,2017,3,Vigo
2015,    10.-Tráfico de drogas,20,2017,3,Vigo
2016,    1.-Homicidios dolosos y asesinatos consumados,3,2017,3,Madrid
2017,    2.-Homicidios dolosos y asesinatos en grado tentativa,8,2017,3,Madrid
2018,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,329,2017,3,Madrid
2019,    4.-Secuestro,0,2017,3,Madrid
2020,    5.-Delitos contra la libertad e indemnidad sexual,297,2017,3,Madrid
2021,    5.1.-Agresión sexual con penetración,54,2017,3,Madrid
2022,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,243,2017,3,Madrid
2023,    6.-Robos con violencia e intimidación,2628,2017,3,Madrid
2024,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",2602,2017,3,Madrid
2025,    7.1.-Robos con fuerza en domicilios,1852,2017,3,Madrid
2026,    8.-Hurtos,24885,2017,3,Madrid
2027,    9.-Sustracciones de vehículos,1465,2017,3,Madrid
2028,    10.-Tráfico de drogas,259,2017,3,Madrid
2029,    1.-Homicidios dolosos y asesinatos consumados,1,2017,3,Murcia
2030,    2.-Homicidios dolosos y asesinatos en grado tentativa,2,2017,3,Murcia
2031,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,55,2017,3,Murcia
2032,    4.-Secuestro,0,2017,3,Murcia
2033,    5.-Delitos contra la libertad e indemnidad sexual,32,2017,3,Murcia
2034,    5.1.-Agresión sexual con penetración,2,2017,3,Murcia
2035,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,30,2017,3,Murcia
2036,    6.-Robos con violencia e intimidación,166,2017,3,Murcia
2037,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",520,2017,3,Murcia
2038,    7.1.-Robos con fuerza en domicilios,461,2017,3,Murcia
2039,    8.-Hurtos,1406,2017,3,Murcia
2040,    9.-Sustracciones de vehículos,158,2017,3,Murcia
2041,    10.-Tráfico de drogas,13,2017,3,Murcia
2042,    1.-Homicidios dolosos y asesinatos consumados,1,2017,3,Bilbao
2043,    2.-Homicidios dolosos y asesinatos en grado tentativa,3,2017,3,Bilbao
2044,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,53,2017,3,Bilbao
2045,    4.-Secuestro,0,2017,3,Bilbao
2046,    5.-Delitos contra la libertad e indemnidad sexual,23,2017,3,Bilbao
2047,    5.1.-Agresión sexual con penetración,3,2017,3,Bilbao
2048,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,20,2017,3,Bilbao
2049,    6.-Robos con violencia e intimidación,210,2017,3,Bilbao
2050,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",223,2017,3,Bilbao
2051,    7.1.-Robos con fuerza en domicilios,146,2017,3,Bilbao
2052,    8.-Hurtos,2665,2017,3,Bilbao
2053,    9.-Sustracciones de vehículos,47,2017,3,Bilbao
2054,    10.-Tráfico de drogas,10,2017,3,Bilbao
2055,    1.-Homicidios dolosos y asesinatos consumados,0,2017,4,Córdoba
2056,    2.-Homicidios dolosos y asesinatos en grado tentativa,2,2017,4,Córdoba
2057,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,9,2017,4,Córdoba
2058,    4.-Secuestro,0,2017,4,Córdoba
2059,    5.-Delitos contra la libertad e indemnidad sexual,17,2017,4,Córdoba
2060,    5.1.-Agresión sexual con penetración,1,2017,4,Córdoba
2061,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,16,2017,4,Córdoba
2062,    6.-Robos con violencia e intimidación,106,2017,4,Córdoba
2063,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",204,2017,4,Córdoba
2064,    7.1.-Robos con fuerza en domicilios,142,2017,4,Córdoba
2065,    8.-Hurtos,1271,2017,4,Córdoba
2066,    9.-Sustracciones de vehículos,112,2017,4,Córdoba
2067,    10.-Tráfico de drogas,21,2017,4,Córdoba
2068,    1.-Homicidios dolosos y asesinatos consumados,0,2017,4,Málaga
2069,    2.-Homicidios dolosos y asesinatos en grado tentativa,2,2017,4,Málaga
2070,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,59,2017,4,Málaga
2071,    4.-Secuestro,0,2017,4,Málaga
2072,    5.-Delitos contra la libertad e indemnidad sexual,35,2017,4,Málaga
2073,    5.1.-Agresión sexual con penetración,4,2017,4,Málaga
2074,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,31,2017,4,Málaga
2075,    6.-Robos con violencia e intimidación,148,2017,4,Málaga
2076,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",233,2017,4,Málaga
2077,    7.1.-Robos con fuerza en domicilios,132,2017,4,Málaga
2078,    8.-Hurtos,2362,2017,4,Málaga
2079,    9.-Sustracciones de vehículos,230,2017,4,Málaga
2080,    10.-Tráfico de drogas,57,2017,4,Málaga
2081,    1.-Homicidios dolosos y asesinatos consumados,0,2017,4,Sevilla
2082,    2.-Homicidios dolosos y asesinatos en grado tentativa,-3,2017,4,Sevilla
2083,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,27,2017,4,Sevilla
2084,    4.-Secuestro,-1,2017,4,Sevilla
2085,    5.-Delitos contra la libertad e indemnidad sexual,55,2017,4,Sevilla
2086,    5.1.-Agresión sexual con penetración,9,2017,4,Sevilla
2087,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,46,2017,4,Sevilla
2088,    6.-Robos con violencia e intimidación,494,2017,4,Sevilla
2089,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",408,2017,4,Sevilla
2090,    7.1.-Robos con fuerza en domicilios,188,2017,4,Sevilla
2091,    8.-Hurtos,4646,2017,4,Sevilla
2092,    9.-Sustracciones de vehículos,368,2017,4,Sevilla
2093,    10.-Tráfico de drogas,20,2017,4,Sevilla
2094,    1.-Homicidios dolosos y asesinatos consumados,1,2017,4,Zaragoza
2095,    2.-Homicidios dolosos y asesinatos en grado tentativa,1,2017,4,Zaragoza
2096,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,50,2017,4,Zaragoza
2097,    4.-Secuestro,0,2017,4,Zaragoza
2098,    5.-Delitos contra la libertad e indemnidad sexual,48,2017,4,Zaragoza
2099,    5.1.-Agresión sexual con penetración,3,2017,4,Zaragoza
2100,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,45,2017,4,Zaragoza
2101,    6.-Robos con violencia e intimidación,204,2017,4,Zaragoza
2102,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",271,2017,4,Zaragoza
2103,    7.1.-Robos con fuerza en domicilios,199,2017,4,Zaragoza
2104,    8.-Hurtos,2196,2017,4,Zaragoza
2105,    9.-Sustracciones de vehículos,41,2017,4,Zaragoza
2106,    10.-Tráfico de drogas,25,2017,4,Zaragoza
2107,    1.-Homicidios dolosos y asesinatos consumados,0,2017,4,Gijón
2108,    2.-Homicidios dolosos y asesinatos en grado tentativa,0,2017,4,Gijón
2109,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,14,2017,4,Gijón
2110,    4.-Secuestro,0,2017,4,Gijón
2111,    5.-Delitos contra la libertad e indemnidad sexual,6,2017,4,Gijón
2112,    5.1.-Agresión sexual con penetración,1,2017,4,Gijón
2113,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,5,2017,4,Gijón
2114,    6.-Robos con violencia e intimidación,27,2017,4,Gijón
2115,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",94,2017,4,Gijón
2116,    7.1.-Robos con fuerza en domicilios,34,2017,4,Gijón
2117,    8.-Hurtos,603,2017,4,Gijón
2118,    9.-Sustracciones de vehículos,14,2017,4,Gijón
2119,    10.-Tráfico de drogas,4,2017,4,Gijón
2120,    1.-Homicidios dolosos y asesinatos consumados,1,2017,4,Palma
2121,    2.-Homicidios dolosos y asesinatos en grado tentativa,5,2017,4,Palma
2122,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,59,2017,4,Palma
2123,    4.-Secuestro,0,2017,4,Palma
2124,    5.-Delitos contra la libertad e indemnidad sexual,53,2017,4,Palma
2125,    5.1.-Agresión sexual con penetración,3,2017,4,Palma
2126,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,50,2017,4,Palma
2127,    6.-Robos con violencia e intimidación,171,2017,4,Palma
2128,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",369,2017,4,Palma
2129,    7.1.-Robos con fuerza en domicilios,201,2017,4,Palma
2130,    8.-Hurtos,2524,2017,4,Palma
2131,    9.-Sustracciones de vehículos,228,2017,4,Palma
2132,    10.-Tráfico de drogas,13,2017,4,Palma
2133,    1.-Homicidios dolosos y asesinatos consumados,0,2017,4,Las Palmas de Gran Canaria
2134,    2.-Homicidios dolosos y asesinatos en grado tentativa,0,2017,4,Las Palmas de Gran Canaria
2135,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,32,2017,4,Las Palmas de Gran Canaria
2136,    4.-Secuestro,0,2017,4,Las Palmas de Gran Canaria
2137,    5.-Delitos contra la libertad e indemnidad sexual,28,2017,4,Las Palmas de Gran Canaria
2138,    5.1.-Agresión sexual con penetración,5,2017,4,Las Palmas de Gran Canaria
2139,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,23,2017,4,Las Palmas de Gran Canaria
2140,    6.-Robos con violencia e intimidación,93,2017,4,Las Palmas de Gran Canaria
2141,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",117,2017,4,Las Palmas de Gran Canaria
2142,    7.1.-Robos con fuerza en domicilios,59,2017,4,Las Palmas de Gran Canaria
2143,    8.-Hurtos,1353,2017,4,Las Palmas de Gran Canaria
2144,    9.-Sustracciones de vehículos,102,2017,4,Las Palmas de Gran Canaria
2145,    10.-Tráfico de drogas,32,2017,4,Las Palmas de Gran Canaria
2146,    1.-Homicidios dolosos y asesinatos consumados,0,2017,4,Valladolid
2147,    2.-Homicidios dolosos y asesinatos en grado tentativa,1,2017,4,Valladolid
2148,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,17,2017,4,Valladolid
2149,    4.-Secuestro,0,2017,4,Valladolid
2150,    5.-Delitos contra la libertad e indemnidad sexual,6,2017,4,Valladolid
2151,    5.1.-Agresión sexual con penetración,0,2017,4,Valladolid
2152,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,6,2017,4,Valladolid
2153,    6.-Robos con violencia e intimidación,18,2017,4,Valladolid
2154,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",129,2017,4,Valladolid
2155,    7.1.-Robos con fuerza en domicilios,92,2017,4,Valladolid
2156,    8.-Hurtos,996,2017,4,Valladolid
2157,    9.-Sustracciones de vehículos,19,2017,4,Valladolid
